0.05	0.7443438474007995	0.0	0.0	0.0
0.05	0.8435411491019501	0.01	0.006	0.004
0.05	0.8280755475785055	0.02	0.004	0.016
0.05	0.8898508820362939	0.03	0.0	0.03
0.05	0.9131553451221981	0.04	0.002	0.038
0.05	0.9360463930488628	0.05	0.004	0.046
0.05	0.9178946968314113	0.06	0.008	0.052
0.05	0.9376846934704381	0.07	0.004	0.066
0.05	0.9604482699308299	0.08	0.084	-0.0040000000000000036
0.05	0.9641320871229722	0.09	0.15	-0.06
0.05	0.9432182610824084	0.1	0.15	-0.04999999999999999
0.05	0.9556360879496216	0.11	0.064	0.046
0.05	0.9459543269318219	0.12	0.186	-0.066
0.05	0.922564054182024	0.13	0.0	0.13
0.05	0.9509381861769511	0.14	0.214	-0.07399999999999998
0.05	0.9748342569739843	0.15	0.18	-0.03
0.05	0.923913519273106	0.16	0.018	0.14200000000000002
0.05	0.9492253429505324	0.17	0.11	0.06000000000000001
0.05	0.9382088633758753	0.18	0.152	0.027999999999999997
0.05	0.9416030819127891	0.19	0.022	0.168
0.05	0.953458455894089	0.2	0.066	0.134
0.05	0.9450924538460619	0.21	0.136	0.07399999999999998
0.05	0.9660576138961587	0.22	0.31	-0.09
0.05	0.9534645176245627	0.23	0.146	0.08400000000000002
0.05	0.9746897028532534	0.24	0.388	-0.14800000000000002
0.05	0.9771781208035689	0.25	0.37	-0.12
0.05	0.9507388408810562	0.26	0.256	0.0040000000000000036
0.05	0.9744021172774741	0.27	0.284	-0.013999999999999957
0.05	0.9355714035946959	0.28	0.158	0.12200000000000003
0.05	0.97705567134352	0.29	0.342	-0.052000000000000046
0.05	0.959	0.3	0.336	-0.03600000000000003
0.05	0.979	0.31	0.402	-0.09200000000000003
0.05	0.999	0.32	0.32	0.0
0.05	0.979	0.33	0.478	-0.14799999999999996
0.05	0.959	0.34	0.33	0.010000000000000009
0.05	0.959	0.35000000000000003	0.44	-0.08999999999999997
0.05	0.999	0.36	0.338	0.021999999999999964
0.05	0.959	0.37	0.34	0.02999999999999997
0.05	0.999	0.38	0.382	-0.0020000000000000018
0.05	0.999	0.39	0.376	0.014000000000000012
0.05	0.999	0.4	0.348	0.052000000000000046
0.05	0.999	0.41000000000000003	0.374	0.03600000000000003
0.05	0.999	0.42	0.386	0.033999999999999975
0.05	0.999	0.43	0.41	0.020000000000000018
0.05	0.999	0.44	0.406	0.033999999999999975
0.05	0.999	0.45	0.416	0.03400000000000003
0.05	0.999	0.46	0.39	0.07
0.05	0.999	0.47000000000000003	0.37	0.10000000000000003
0.05	0.999	0.48	0.34	0.13999999999999996
0.05	0.999	0.49	0.412	0.07800000000000001
0.05	0.999	0.5	0.374	0.126
0.05	0.999	0.51	0.374	0.136
0.05	0.999	0.52	0.376	0.14400000000000002
0.05	0.999	0.53	0.356	0.17400000000000004
0.05	0.999	0.54	0.382	0.15800000000000003
0.05	0.999	0.55	0.364	0.18600000000000005
0.05	0.999	0.56	0.378	0.18200000000000005
0.05	0.999	0.5700000000000001	0.402	0.16800000000000004
0.05	0.999	0.58	0.38	0.19999999999999996
0.05	0.999	0.59	0.406	0.18399999999999994
0.05	0.999	0.6	0.41	0.19
0.05	0.999	0.61	0.352	0.258
0.05	0.999	0.62	0.452	0.16799999999999998
0.05	0.999	0.63	0.378	0.252
0.05	0.999	0.64	0.37	0.27
0.05	0.999	0.65	0.444	0.20600000000000002
0.05	0.999	0.66	0.376	0.28400000000000003
0.05	0.999	0.67	0.414	0.25600000000000006
0.05	0.999	0.68	0.394	0.28600000000000003
0.05	0.999	0.6900000000000001	0.412	0.2780000000000001
0.05	0.999	0.7000000000000001	0.39	0.31000000000000005
0.05	0.999	0.71	0.348	0.362
0.05	0.999	0.72	0.404	0.31599999999999995
0.05	0.999	0.73	0.42	0.31
0.05	0.999	0.74	0.43	0.31
