0	0.0618125
1	0.0630625
2	0.062
3	0.0650625
4	0.067
5	0.068
6	0.07125
7	0.0748125
8	0.076625
9	0.077375
10	0.0814375
11	0.08475
12	0.0833125
13	0.083875
14	0.084875
15	0.08525
16	0.0864375
17	0.087
18	0.0901875
19	0.093
20	0.0935
21	0.0935
22	0.09475
23	0.0965625
24	0.096625
25	0.1004375
26	0.0988125
27	0.0991875
28	0.1011875
29	0.1006875
30	0.1058125
31	0.1065
32	0.1079375
33	0.109625
34	0.1076875
35	0.1093125
36	0.11
37	0.108875
38	0.11175
39	0.1124375
40	0.11425
41	0.116875
42	0.1151875
43	0.1168125
44	0.119375
45	0.1163125
46	0.118
47	0.120375
48	0.11725
49	0.1199375
50	0.1198125
51	0.118875
52	0.1201875
53	0.1205625
54	0.119125
55	0.1200625
56	0.119
57	0.1204375
58	0.1213125
59	0.1185
60	0.12025
61	0.119375
62	0.1195625
63	0.1200625
64	0.1199375
65	0.121875
66	0.1188125
67	0.121125
68	0.1206875
69	0.123
70	0.1221875
71	0.1209375
72	0.1245
73	0.1229375
74	0.1248125
75	0.124125
76	0.1239375
77	0.125125
78	0.1245
79	0.1225625
80	0.1276875
81	0.12425
82	0.125
83	0.1253125
84	0.1268125
85	0.13025
86	0.1281875
87	0.126375
88	0.1305625
89	0.1286875
90	0.1285
91	0.12725
92	0.127375
93	0.1258125
94	0.1278125
95	0.1256875
96	0.123
97	0.1255
98	0.1283125
99	0.12925
100	0.1263125
101	0.1258125
102	0.1285
103	0.1283125
104	0.1315625
105	0.12975
106	0.128125
107	0.1266875
108	0.1260625
109	0.1325625
110	0.1300625
111	0.127875
112	0.130625
113	0.13325
114	0.1326875
115	0.1321875
116	0.1313125
117	0.1305625
118	0.128875
119	0.131125
120	0.1300625
121	0.1325
122	0.13125
123	0.129875
124	0.12825
125	0.1266875
126	0.127625
127	0.1306875
128	0.1305625
129	0.12825
130	0.131875
131	0.1315625
132	0.1320625
133	0.1309375
134	0.1358125
135	0.1321875
136	0.1323125
137	0.1331875
138	0.132125
139	0.1335
140	0.130875
141	0.129
142	0.1281875
143	0.1295625
144	0.1338125
145	0.13025
146	0.13075
147	0.1305625
148	0.1319375
149	0.1296875
150	0.1321875
151	0.131875
152	0.1325
153	0.13025
154	0.1310625
155	0.1326875
156	0.1323125
157	0.1338125
158	0.130125
159	0.1313125
160	0.1294375
161	0.1323125
162	0.132625
163	0.1339375
164	0.1306875
165	0.13
166	0.13225
167	0.1320625
168	0.1315
169	0.1344375
170	0.13025
171	0.131125
172	0.132625
173	0.13
174	0.132375
175	0.1325
176	0.134625
177	0.1311875
178	0.131
179	0.1333125
180	0.1301875
181	0.13125
182	0.132375
183	0.1304375
184	0.1296875
185	0.131875
186	0.132
187	0.1325625
188	0.13075
189	0.1304375
190	0.1294375
191	0.1303125
192	0.133125
193	0.1320625
194	0.134625
195	0.1301875
196	0.1288125
197	0.1298125
198	0.1358125
199	0.136
200	0.131625
201	0.1326875
202	0.1339375
203	0.1348125
204	0.1324375
205	0.1306875
206	0.13875
207	0.1375
208	0.1381875
209	0.1363125
210	0.135375
211	0.1356875
212	0.1350625
213	0.135125
214	0.13775
215	0.13775
216	0.1354375
217	0.136625
218	0.1339375
219	0.1359375
220	0.1346875
221	0.135125
222	0.1320625
223	0.135
224	0.13475
225	0.133125
226	0.1371875
227	0.1360625
228	0.1360625
229	0.1375625
230	0.13875
231	0.1385625
232	0.13375
233	0.1365
234	0.1326875
235	0.13475
236	0.1333125
237	0.135875
238	0.1333125
239	0.1361875
240	0.1365
241	0.134375
242	0.1328125
243	0.133875
244	0.1320625
245	0.13325
246	0.133125
247	0.13025
248	0.1316875
249	0.1306875
250	0.1325
251	0.135125
252	0.137
253	0.1368125
254	0.1350625
255	0.132
256	0.1348125
257	0.13625
258	0.1349375
259	0.1348125
260	0.134625
261	0.1328125
262	0.130875
263	0.1294375
264	0.133875
265	0.1334375
266	0.131
267	0.130875
268	0.129375
269	0.1325
270	0.1339375
271	0.1360625
272	0.136875
273	0.135875
274	0.1340625
275	0.135625
276	0.1346875
277	0.1346875
278	0.13425
279	0.1348125
280	0.1360625
281	0.1354375
282	0.136375
283	0.136
284	0.134
285	0.13175
286	0.1321875
287	0.1328125
288	0.133125
289	0.134125
290	0.133125
291	0.1340625
292	0.1335625
293	0.133375
294	0.1335625
295	0.1345
296	0.13525
297	0.134875
298	0.1380625
299	0.137875
300	0.138125
301	0.138875
302	0.139125
303	0.1390625
304	0.1391875
305	0.1379375
306	0.14175
307	0.1405625
308	0.141375
309	0.139625
310	0.1373125
311	0.137125
312	0.1391875
313	0.1381875
314	0.1415625
315	0.1404375
316	0.138625
317	0.1385
318	0.1405625
319	0.137375
320	0.138125
321	0.1366875
322	0.138625
323	0.1375625
324	0.1360625
325	0.1349375
326	0.136375
327	0.1356875
328	0.1354375
329	0.1365
330	0.1361875
331	0.13675
332	0.1369375
333	0.1374375
334	0.1374375
335	0.1406875
336	0.138875
337	0.1363125
338	0.138875
339	0.14
340	0.1395
341	0.1400625
342	0.135125
343	0.1355
344	0.1335
345	0.1335625
346	0.1345
347	0.1368125
348	0.1358125
349	0.1320625
350	0.1339375
351	0.1330625
352	0.1325625
353	0.131625
354	0.1338125
355	0.13475
356	0.13825
357	0.1333125
358	0.13725
359	0.1354375
360	0.134
361	0.1363125
362	0.1360625
363	0.1349375
364	0.1361875
365	0.1335625
366	0.1326875
367	0.1321875
368	0.1406875
369	0.136125
370	0.136625
371	0.1364375
372	0.13625
373	0.1351875
374	0.13475
375	0.136375
376	0.134125
377	0.1338125
378	0.1353125
379	0.13575
380	0.1329375
381	0.131875
382	0.1316875
383	0.1320625
384	0.1359375
385	0.1338125
386	0.1321875
387	0.1301875
388	0.1334375
389	0.1325625
390	0.1345
391	0.134
392	0.1368125
393	0.13475
394	0.133
395	0.134125
396	0.1361875
397	0.132375
398	0.136375
399	0.1358125
400	0.1363125
401	0.13475
402	0.133375
403	0.137125
404	0.1366875
405	0.137875
406	0.1413125
407	0.13875
408	0.137375
409	0.138625
410	0.1411875
411	0.1398125
412	0.1389375
413	0.1386875
414	0.13775
415	0.13725
416	0.139
417	0.14
418	0.1414375
419	0.1393125
420	0.1416875
421	0.13975
422	0.1405625
423	0.1378125
424	0.1376875
425	0.1386875
426	0.1353125
427	0.135125
428	0.1323125
429	0.1355
430	0.136875
431	0.1369375
432	0.1374375
433	0.1375625
434	0.1391875
435	0.1394375
436	0.1386875
437	0.1366875
438	0.1391875
439	0.14
440	0.1359375
441	0.1361875
442	0.1405625
443	0.137875
444	0.1363125
445	0.137375
446	0.1375
447	0.1356875
448	0.140125
449	0.1381875
450	0.1403125
451	0.136625
452	0.139625
453	0.1385
454	0.137625
455	0.1378125
456	0.137
457	0.134625
458	0.138375
459	0.1445
460	0.139625
461	0.13975
462	0.1371875
463	0.13525
464	0.1360625
465	0.134625
466	0.135375
467	0.135875
468	0.1365625
469	0.1378125
